stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
"de:09372:52524:0:2","","Woppmannszell","49.0898215","12.5000661","",""
"de:09372:52528:0:1","","Rettenbach bei Falkenstein","49.0691743","12.4570278","",""
"de:09372:52528:0:2","","Rettenbach bei Falkenstein","49.0690743","12.4570099","",""
"de:09372:52529:0:1","","Langau","49.0617465","12.4660289","",""
"de:09372:52529:0:2","","Langau","49.0618348","12.4661098","",""
"de:09372:52530:0:1","","Haag bei Rettenbach","49.0579027","12.4595611","",""
"de:09372:52530:0:2","","Haag bei Rettenbach","49.0578968","12.4597497","",""
"de:09372:52531:0:1","","Eitenzell","49.050591","12.4632172","",""
"de:09372:52531:0:2","","Eitenzell","49.0505086","12.4633789","",""
"de:09372:52532:0:1","","Brieberg Abzweigung","49.0483125","12.4518895","",""
"de:09372:52532:0:2","","Brieberg Abzweigung","49.0482065","12.4518625","",""
"de:09372:52533:0:1","","See Abzweigung","49.0519039","12.4418822","",""
"de:09372:52533:0:2","","See Abzweigung","49.0518215","12.4418014","",""
"de:09372:52534:0:1","","Aumbach Abzweigung","49.0502966","12.4276799","",""
"de:09372:52534:0:2","","Aumbach Abzweigung","49.0502142","12.4278505","",""
"de:09372:52535:0:1","","Aumbrunn","49.0484302","12.4215354","",""
"de:09372:52535:0:2","","Aumbrunn","49.0483125","12.4227032","",""
"de:09372:52539:0:1","","Falkenstein Arracher Höhe","49.0919158","12.4870855","",""
"de:09372:52539:0:2","","Falkenstein Arracher Höhe","49.0920511","12.4870675","",""
"de:09372:52542:0:1","","Falkenstein Rathaus/Marktplatz","49.0978627","12.4859895","",""
"de:09372:52542:0:2","","Falkenstein Rathaus/Marktplatz","49.0978804","12.4861692","",""
"de:09372:52543:0:1","","Cham, Stadellohe","49.2131195","12.6687158","",""
"de:09372:52543:0:2","","Cham, Stadellohe","49.2131547","12.6688596","",""
"de:09372:60118:0:1","","Trasching Steinmühle","49.1532862","12.4592467","",""
"de:09372:60118:0:2","","Trasching Steinmühle","49.1532451","12.4594263","",""
"de:09372:60120:0:1","","Roding Chamer Steig","49.1985466","12.5247069","",""
"de:09372:60120:0:2","","Roding Chamer Steig","49.1985583","12.5246171","",""
"de:09373:17561:0:1","","Hohenfels Kapelle","49.2047566","11.8523898","",""
"de:09373:17561:0:2","","Hohenfels Kapelle","49.2048212","11.8525335","",""
"de:09373:17562:0:1","","Hohenfels Am Sterzenbach","49.2031425","11.852291","",""
"de:09373:17562:0:2","","Hohenfels Am Sterzenbach","49.2033538","11.8524527","",""
"de:09373:17568:0:1","","Hohenfels Ziegelhütte","49.1993566","11.8571598","",""
"de:09373:17568:0:2","","Hohenfels Ziegelhütte","49.1995856","11.85707","",""
"de:09373:17569:0:1","","Baumühle","49.1912027","11.8810101","",""
"de:09373:17569:0:2","","Baumühle","49.1913143","11.8810101","",""
"de:09373:17573:0:1","","Fuchsmühle","49.1934101","11.8631336","",""
"de:09373:17573:0:2","","Fuchsmühle","49.1934806","11.8631875","",""
"de:09373:17588:0:1","","Lauf","49.1853257","11.9124511","",""
"de:09373:17588:0:2","","Lauf","49.1854842","11.9123074","",""
"de:09375:10:0:1","","Abzw. Einthal","48.9529337","12.1680578","",""
"de:09375:10:0:2","","Abzw. Einthal","48.952798","12.16795","",""
"de:09375:100:0:1","","Danersdorf","49.1600717","12.2080418","",""
"de:09375:100:0:2","","Danersdorf Bstg 2","49.1600189","12.2078801","",""
"de:09375:1002:0:1","","Schierling Antonileit'n","48.8418137","12.1357094","",""
"de:09375:1003:0:1","","Ramspau Leonb. Str.","49.1597897","12.1440907","",""
"de:09375:1003:0:2","","Ramspau Leonb. Str.","49.1595313","12.143929","",""
"de:09375:1004:0:1","","Thalmassing Wolkeringer Straße Bstg 1","48.9148821","12.1529212","",""
"de:09375:1004:0:2","","Thalmassing Wolkeringer Straße Bstg 2","48.9147936","12.1528673","",""
"de:09375:1006:0:1","","Regenstauf Reha-Klinik","49.1143469","12.1401651","",""
"de:09375:1007:0:1","","Regenstauf Zentrum/Bahnhof","49.1219079","12.1265646","",""
"de:09375:1008:0:1","","Diesenbach Sandstraße","49.1315604","12.1167999","",""
"de:09375:101:0:1","","Darmannsdorf","49.1478689","12.2673486","",""
"de:09375:101:0:2","","Darmannsdorf","49.1477748","12.2674653","",""
"de:09375:1012:0:1","","Oberbirnbach","48.7759976","12.1044031","",""
"de:09375:1012:0:2","","Oberbirnbach","48.7758792","12.1045648","",""
"de:09375:1013:0:1","","Oberirading","48.9688291","12.0404611","",""
"de:09375:1014:0:1","","Alt-Prüll","48.923294","12.1264388","",""
"de:09375:1015:0:1","","Aufhausen Abzw. Petzkofen","48.8738415","12.2881895","",""
"de:09375:1015:0:2","","Aufhausen Abzw. Petzkofen","48.8728017","12.2881715","",""
"de:09375:1018:0:1","","Abzw. Brunoder","49.1278983","11.9879995","",""
"de:09375:1018:0:2","","Abzw. Brunoder","49.1278689","11.987712","",""
"de:09375:1019:0:1","","Kumpfhof","49.0193304","11.7471521","",""
"de:09375:102:0:1","","Großberg Gebrachinger Weg","48.9647245","12.055966","",""
"de:09375:102:0:2","","Großberg Gebrachinger Weg","48.9647068","12.0556875","",""
"de:09375:1020:0:1","","Bügerl","49.0174982","11.7532337","",""
"de:09375:1020:0:2","","Bügerl","49.0174098","11.7531798","",""
"de:09375:1021:0:1","","Kallmünz Alte Dinauer Straße","49.1607943","11.9486982","",""
"de:09375:1021:0:2","","Kallmünz Alte Dinauer Straße","49.1608237","11.948788","",""
"de:09375:1022:0:1","","Unterirading","48.9741598","12.0355742","",""
"de:09375:1023:0:1","","Abzw. Mannsdorf","48.8121199","12.1400663","",""
"de:09375:1023:0:2","","Abzw. Mannsdorf","48.8119838","12.140192","",""
"de:09375:1025:0:1","","Matting Schedlweg","48.9648188","12.012236","",""
"de:09375:1025:0:2","","Matting Schedlweg","48.9649191","12.0121372","",""
"de:09375:1026:0:1","","Matting Feuerwehrhaus","48.9643175","12.0049956","",""
"de:09375:1027:0:1","","Lorenzen [P+R]","49.0667201","12.0895809","",""
"de:09375:1027:0:2","","Lorenzen [P+R]","49.0675088","12.0898415","",""
"de:09375:1028:0:1","","Hainsacker Turl [P+R]","49.0729584","12.047423","",""
"de:09375:1029:0:1","","Sinzing Dorfplatz","48.9910269","12.0352778","",""
"de:09375:1029:0:2","","Sinzing Dorfplatz","48.9909975","12.0351161","",""
"de:09375:103:0:1","","Dengling Ammerstraße","48.9097044","12.370547","",""
"de:09375:103:0:2","","Dengling Ammerstraße","48.9095982","12.3703943","",""
"de:09375:1030:0:1","","Probstberg Kapelle","49.0591389","12.1925369","",""
"de:09375:1031:0:1","","Probstberg Zeitlhofgarten","49.0669496","12.1930938","",""
"de:09375:1032:0:1","","Wenzenbach Lilienstraße","49.0707398","12.1956181","",""
"de:09375:1032:0:2","","Wenzenbach Lilienstraße","49.0706868","12.1954384","",""
"de:09375:1033:0:1","","Wenzenbach Grundschule","49.0738235","12.1944503","",""
"de:09375:1033:0:2","","Wenzenbach Grundschule","49.0738","12.194567","",""
"de:09375:1034:0:1","","Thalmassing Stadtberg Bstg 1","48.918312","12.1485284","",""
"de:09375:1034:0:2","","Thalmassing Stadtberg Bstg 2","48.9183592","12.1486811","",""
"de:09375:1036:0:1","","Kallmünz Schule","49.1631323","11.9612746","",""
"de:09375:1037:0:1","","Sinzing Feuerwehr","48.9976932","12.0329691","",""
"de:09375:1037:0:2","","Sinzing Feuerwehr","48.997263","12.0331398","",""
"de:09375:1038:0:2","","Stöcklhof","49.1389718","11.9659458","",""
"de:09375:104:0:1","","Dengling Ortsausgang","48.9113044","12.3669448","",""
"de:09375:104:0:2","","Dengling Ortsausgang","48.911145","12.3672143","",""
"de:09375:1041:0:1","","Kallmünz Friedhofplatz","49.1609529","11.9585617","",""
"de:09375:1041:0:2","","Kallmünz Friedhofplatz","49.160947","11.958391","",""
"de:09375:1044:0:1","","Unterlaichling Feuerwehr","48.855138","12.1521935","",""
"de:09375:1045:0:1","","Unterlaichling Ortsmitte","48.8545587","12.1539901","",""
"de:09375:1046:0:1","","Mühlschlag","49.1320012","11.9662063","",""
"de:09375:1046:0:2","","Mühlschlag","49.1321011","11.9659997","",""
"de:09375:1047:0:1","","Walderlebniszentrum","49.0017185","12.0178056","",""
"de:09375:1048:0:1","","Hemau Förderschule","49.0503614","11.7867139","",""
"de:09375:1048:0:2","","Hemau Förderschule","49.0504732","11.7863546","",""
"de:09375:1049:0:1","","Hemau Stadtplatz","49.0521099","11.7822583","",""
"de:09375:1049:0:2","","Hemau Stadtplatz","49.0517037","11.7826266","",""
"de:09375:105:0:1","","Deuerling Abzw. Undorf","49.0363236","11.9071062","",""
"de:09375:105:0:2","","Deuerling Abzw. Undorf","49.0362411","11.9069804","",""
"de:09375:105:0:3","","Deuerling Abzw. Undorf","49.0353342","11.9075733","",""
"de:09375:1050:0:1","","Hemau Beratzhausener Straße","49.0558247","11.7847736","",""
"de:09375:1050:0:2","","Hemau Beratzhausener Straße","49.0561426","11.7848365","",""
"de:09375:1051:0:1","","Hemau Krankenhaus","49.0577261","11.780794","",""
"de:09375:1051:0:2","","Hemau Krankenhaus","49.0577556","11.7807132","",""
"de:09375:1052:0:1","","Hemau Einkaufszentrum","49.048707","11.7924632","",""
"de:09375:1052:0:2","","Hemau Einkaufszentrum","49.0486952","11.7934693","",""
"de:09375:1053:0:1","","Kühthal","49.117181","12.0910093","0","de:09375:1053_Parent"
"de:09375:1053:0:2","","Kühthal","49.1169693","12.0909464","0","de:09375:1053_Parent"
"de:09375:1053:0:3","","Kühthal","49.117081","12.0906679","0","de:09375:1053_Parent"
"de:09375:1053:0:4","","Kühthal","49.1170105","12.0905421","0","de:09375:1053_Parent"
"de:09375:1053_Parent","","Kühthal","49.1169281","12.0907128","1",""
"de:09375:1056:0:1","","Sandhof bei Wenzenbach","49.079649","12.1728638","",""
"de:09375:1056:0:2","","Sandhof bei Wenzenbach","49.0794784","12.1728368","",""
"de:09375:1057:0:1","","Neutraubling Mittelschule","48.9871423","12.2039724","",""
"de:09375:1061:0:1","","Obertraubling Realschule","48.970439","12.1750467","0","de:09375:1061_Parent"
"de:09375:1061:0:2","","Obertraubling Realschule","48.9703033","12.1749299","0","de:09375:1061_Parent"
"de:09375:1061:0:3","","Obertraubling Realschule","48.9701736","12.1748221","0","de:09375:1061_Parent"
"de:09375:1061:0:4","","Obertraubling Realschule","48.9700203","12.1747143","0","de:09375:1061_Parent"
"de:09375:1061:0:5","","Obertraubling Realschule","48.9701146","12.1746065","0","de:09375:1061_Parent"
"de:09375:1061:0:6","","Obertraubling Realschule","48.970262","12.1747143","0","de:09375:1061_Parent"
"de:09375:1061:0:7","","Obertraubling Realschule","48.9703859","12.1747951","0","de:09375:1061_Parent"
"de:09375:1061_Parent","","Obertraubling Realschule","48.9704331","12.1749299","1",""
"de:09375:1062:0:1","","Kiefenholz Maisteig","48.9934967","12.3520327","",""
"de:09375:1062:0:2","","Kiefenholz Maisteig","48.9934908","12.3520327","",""
"de:09375:1063:0:1","","Lehenfelden Am Birkenhain","49.1384841","12.3163157","",""
"de:09375:1063:0:2","","Lehenfelden Am Birkenhain","49.1382842","12.3163247","",""
"de:09375:1064:0:1","","Sünching St. Annahof","48.8858637","12.3616896","",""
"de:09375:1064:0:2","","Sünching St. Annahof","48.8858282","12.3613572","",""
"de:09375:1067:0:1","","Regendorf Riesener Str.","49.088139","12.1075652","",""
"de:09375:1068:0:1","","Obertraubling Am Bergacker","48.9726974","12.158347","",""
"de:09375:1068:0:2","","Obertraubling Am Bergacker","48.9726562","12.1582751","",""
"de:09375:107:2:1","","Deuerling Bahnhof","49.0414174","11.91414","",""
"de:09375:107:2:2","","Deuerling Bahnhof","49.041335","11.9140322","",""
"de:09375:1072:0:1","","Zeinberg","49.1125947","11.9076362","",""
"de:09375:1072:0:2","","Zeinberg","49.1125594","11.9077979","",""
"de:09375:1075","","Matting An der Donau","48.9656445","12.0071246","",""
"de:09375:1075:0:1","","Matting An der Donau","48.9656268","12.0071425","",""
"de:09375:1077:0:1","","Unterheising Ort","48.9971274","12.2262506","",""
"de:09375:1078:0:1","","Tegernheim M.-Luther-Kirche","49.0239017","12.164222","",""
"de:09375:1078:0:2","","Tegernheim M.-Luther-Kirche","49.0237662","12.1643926","",""
"de:09375:1079:0:1","","Tenacker","48.9527213","12.1080683","",""
"de:09375:108:0:1","","Diesenbach Buchenloher Str.","49.1315839","12.1192253","",""
"de:09375:108:0:2","","Diesenbach Buchenloher Str.","49.1317543","12.1195398","",""
"de:09375:1080:0:1","","Ferneichlberg","49.1415048","12.0734203","",""
"de:09375:1081:0:1","","Zeitlarn Schule","49.0789783","12.1100266","",""
"de:09375:1083:0:1","","Oberlaichling","48.8617515","12.1632697","",""
"de:09375:1084:0:1","","Viehhausen Grundschule Bstg 1","48.9819544","11.9617058","",""
"de:09375:1085:0:1","","Baiern Ort","49.0785958","12.0372451","",""
"de:09375:1085:0:2","","Baiern Ort","49.0785546","12.0375954","",""
"de:09375:1086:0:1","","Kareth Am Sportzentrum","49.0444029","12.0833107","",""
"de:09375:1087:0:1","","Hauzendorf Am Mühlberg","49.1213083","12.2610783","",""
"de:09375:1087:0:2","","Hauzendorf Am Mühlberg","49.121467","12.2609705","",""
"de:09375:1088:0:1","","Sinzing Abzw. Bahnhof","48.9926538","12.0370834","",""
"de:09375:1088:0:2","","Sinzing Abzw. Bahnhof","48.9926892","12.0369217","",""
"de:09375:1089:0:1","","Edlhausen Lohbergstraße","49.0612286","11.9178051","",""
"de:09375:109:0:1","","Diesenbach Siedlung","49.1277572","12.1189648","",""
"de:09375:109:0:2","","Diesenbach Siedlung","49.1278807","12.1188211","",""
"de:09375:1090:0:1","","Wöhrhof","49.1370442","12.1359699","",""
"de:09375:1090:0:2","","Wöhrhof","49.1371499","12.1366437","",""
"de:09375:1091:0:1","","Neueglofsheim Kreuzung Bstg 1","48.8984262","12.1787208","",""
"de:09375:1092:0:1","","Neutraubling Am Weiheracker","48.9828623","12.2065146","",""
"de:09375:1092:0:2","","Neutraubling Am Weiheracker","48.9829331","12.2064607","",""
"de:09375:1094:0:1","","Wenzenbach Gemeindezentrum/FFW","49.0756477","12.1949893","",""
"de:09375:1095:0:1","","Fußenberg Sandhofstraße","49.0787135","12.1746334","",""
"de:09375:1095:0:2","","Fußenberg Sandhofstraße","49.0788429","12.1736273","",""
"de:09375:1097:0:1","","Kareth In der Pfeifing","49.0445501","12.0794749","",""
"de:09375:1097:0:2","","Kareth In der Pfeifing","49.0454156","12.0785676","",""
"de:09375:1098:0:1","","Lappersdorf Gymnasium Bstg 1","49.0459102","12.0826909","0","de:09375:1098_Parent"
"de:09375:1098:0:2","","Lappersdorf Gymnasium Bstg 2","49.0459161","12.0825022","0","de:09375:1098_Parent"
"de:09375:1098:0:3","","Lappersdorf Gymnasium Bstg 3","49.0459102","12.0822866","0","de:09375:1098_Parent"
"de:09375:1098:0:4","","Lappersdorf Gymnasium Bstg 4","49.0458926","12.082107","0","de:09375:1098_Parent"
"de:09375:1098_Parent","","Lappersdorf Gymnasium","49.0459161","12.0824124","1",""
"de:09375:1099:0:1","","Lappersdorf Mittelschule","49.0485715","12.0885748","",""
"de:09375:110:0:1","","Dinau","49.1629208","11.8929757","",""
"de:09375:110:0:2","","Dinau","49.1631029","11.8926523","",""
"de:09375:1100:0:1","","Eichhof","49.076701","12.2865995","",""
"de:09375:1100:0:2","","Eichhof","49.076654","12.2867881","",""
"de:09375:1101:0:1","","Neutraubling Feuerwehr","48.9875667","12.1948006","",""
"de:09375:1101:0:2","","Neutraubling Feuerwehr","48.9875903","12.1946209","",""
"de:09375:1103:0:1","","Altenthann Schule","49.0930864","12.3055359","",""
"de:09375:111:0:1","","Donaustauf Schule","49.0340032","12.2083652","",""
"de:09375:111:0:2","","Donaustauf Schule","49.0344508","12.2085808","",""
"de:09375:1111:0:1","","Schwaighausen Wendeplatz","49.095504","12.0334901","",""
"de:09375:1112:0:1","","Buchhausen Kirche","48.8146458","12.1725493","",""
"de:09375:1113:0:1","","Ehringer Au","48.9029969","12.3306528","",""
"de:09375:1114:0:1","","Viergstetten","48.9971274","11.8956706","",""
"de:09375:1114:0:2","","Viergstetten","48.9970685","11.8958054","",""
"de:09375:1115:0:1","","Barbing Friesheimer Str.","49.0033509","12.2031729","",""
"de:09375:1115:0:2","","Barbing Friesheimer Str.","49.0032861","12.203146","",""
"de:09375:1116:0:1","","Unterlichtenwald Nord","49.051845","12.2606651","",""
"de:09375:1130:0:2","","Neutraubling Guggenberger See","48.9858984","12.215363","",""
"de:09375:1131:0:1","","Oberheising Industriegebiet West","48.9894354","12.2208787","",""
"de:09375:1131:0:2","","Oberheising Industriegebiet West","48.9893529","12.2208787","",""
"de:09375:1132:0:1","","Oberheising Industriegebiet Ost","48.9888577","12.2251188","",""
"de:09375:1132:0:2","","Oberheising Industriegebiet Ost","48.9888047","12.2251277","",""
"de:09375:1133:0:1","","Rosenhof Gewerbegebiet West","48.9876434","12.238306","",""
"de:09375:1133:0:2","","Rosenhof Gewerbegebiet West","48.9875844","12.2382252","",""
"de:09375:1135:0:1","","Barbing Am Sarchinger Feld Mitte","49.0019189","12.2179412","",""
"de:09375:1135:0:2","","Barbing Am Sarchinger Feld Mitte","49.0019307","12.2180131","",""
"de:09375:114:0:1","","Eberhof","49.129844","12.2375245","",""
"de:09375:114:0:2","","Eberhof","49.1296794","12.2375155","",""
"de:09375:115:0:1","","Edlhausen Gde. Regenstauf","49.1090958","12.1100446","",""
"de:09375:115:0:2","","Edlhausen Gde. Regenstauf","49.1108365","12.1115358","",""
"de:09375:116:0:1","","Egglfing","48.9447569","12.1709773","",""
"de:09375:116:0:2","","Egglfing","48.945341","12.1708156","",""
"de:09375:117:1:1","","Eggmühl Bahnhof","48.8367586","12.1821793","",""
"de:09375:118:0:1","","Eggmühl Seniorenheim","48.8435578","12.1816493","",""
"de:09375:118:0:2","","Eggmühl Seniorenheim","48.843611","12.1821613","",""
"de:09375:119:0:25","","Eggmühl Zaitzkofener Str.","48.8392359","12.1854042","",""
"de:09375:119:0:N","","Eggmühl Zaitzkofener Str.","48.8395375","12.1847844","",""
"de:09375:119:0:S","","Eggmühl Zaitzkofener Str.","48.8395611","12.1846407","",""
"de:09375:12:0:1","","Abzw. Giffa","48.9943455","12.3654087","",""
"de:09375:12:0:2","","Abzw. Giffa","48.9941922","12.3654805","",""
"de:09375:121:0:1","","Ehring Kirche","48.8995483","12.3297635","",""
"de:09375:121:0:2","","Ehring Kirche","48.8996841","12.3293682","",""
"de:09375:122:0:1","","Reiterberg","49.1176219","12.0400299","",""
"de:09375:122:0:2","","Reiterberg","49.1176748","12.0400389","",""
"de:09375:123:0:1","","Eilsbrunn Brücke","49.0011763","11.9666465","",""
"de:09375:123:0:2","","Eilsbrunn Brücke","49.0012647","11.9665207","",""
"de:09375:124:0:1","","Eilsbrunn Kirche","49.0045354","11.9752074","",""
"de:09375:124:0:2","","Eilsbrunn Kirche","49.0046768","11.9750637","",""
"de:09375:125:0:1","","Eilsbrunn Marksteinstraße","49.0045295","11.9809207","",""
"de:09375:125:0:2","","Eilsbrunn Marksteinstraße","49.0046179","11.9809117","",""
"de:09375:1253:0:1","","Pettendorf Grundschule","49.0570021","12.001052","",""
"de:09375:1253:0:2","","Pettendorf Grundschule","49.0569138","12.0008004","",""
"de:09375:126:0:1","","Einhausen","49.063012","12.0601611","",""
"de:09375:126:0:2","","Einhausen","49.0630062","12.0603857","",""
"de:09375:127:0:1","","Oppersdorf Am Kirchengraben","49.0606576","12.0611313","",""
"de:09375:128:0:1","","Eisenhammer Pumpstation","49.0629767","11.8990393","",""
"de:09375:129:0:1","","Eitlbrunn Kirche","49.1172398","12.0645988","",""
"de:09375:129:0:2","","Eitlbrunn Kirche","49.1172868","12.0648054","",""
"de:09375:130:0:1","","Eitlbrunn Leber","49.1119537","12.0668176","",""
"de:09375:130:0:2","","Eitlbrunn Leber","49.112036","12.0672398","",""
"de:09375:13018:0:1","","Neutraubling Gymnasium Bstg 1","48.9855801","12.2057511","0","de:09375:13018_Parent"
"de:09375:13018:0:11","","Neutraubling Gymnasium Bstg 10","48.985415","12.2083113","0","de:09375:13018_Parent"
"de:09375:13018:0:12","","Neutraubling Gymnasium Bstg 11","48.9857628","12.2084281","0","de:09375:13018_Parent"
"de:09375:13018:0:13","","Neutraubling Gymnasium Bstg 12","48.9859397","12.208473","0","de:09375:13018_Parent"
"de:09375:13018:0:14","","Neutraubling Gymnasium Bstg 13","48.9861401","12.2085359","0","de:09375:13018_Parent"
"de:09375:13018:0:2","","Neutraubling Gymnasium Bstg 2","48.9855388","12.2060026","0","de:09375:13018_Parent"
"de:09375:13018:0:3","","Neutraubling Gymnasium Bstg 3","48.9855035","12.2062092","0","de:09375:13018_Parent"
"de:09375:13018:0:4","","Neutraubling Gymnasium Bstg 4","48.9854799","12.2063889","0","de:09375:13018_Parent"
"de:09375:13018:0:5","","Neutraubling Gymnasium Bstg 5","48.9854622","12.2066314","0","de:09375:13018_Parent"
"de:09375:13018:0:6","","Neutraubling Gymnasium Bstg 6","48.9854327","12.2067931","0","de:09375:13018_Parent"
"de:09375:13018:0:7","","Neutraubling Gymnasium Bstg 7","48.9857216","12.204709","0","de:09375:13018_Parent"
"de:09375:13018:0:8","","Neutraubling Gymnasium Bstg 8","48.9856685","12.2049785","0","de:09375:13018_Parent"
"de:09375:13018:0:9","","Neutraubling Gymnasium Bstg 9","48.9856273","12.2053109","0","de:09375:13018_Parent"
"de:09375:13018_Parent","","Neutraubling Gymnasium","48.9854504","12.2064338","1",""
"de:09375:13019:0:1","","Etterzhausen Goldberg","49.0307815","11.9899937","",""
"de:09375:13041:0:1","","Neutraubling Rathaus","48.9940213","12.195654","",""
"de:09375:13041:0:2","","Neutraubling Rathaus","48.9936382","12.1966422","",""
"de:09375:13042:0:1","","Neutraubling Neudeker Straße","48.9895533","12.200442","",""
"de:09375:13042:0:2","","Neutraubling Neudeker Straße","48.9891819","12.2002354","",""
"de:09375:13043:0:2","","Neutraubling Haidauer Straße Bstg 2","48.9855506","12.2083831","",""
"de:09375:13043:0:3","","Neutraubling Haidauer Straße Bstg 3","48.98525","12.2083652","",""
"de:09375:13043:0:4","","Neutraubling Haidauer Straße Bstg 1","48.9858631","12.2085718","",""
"de:09375:13044:0:1","","Neutraubling Pommernstr.","48.9807989","12.1932825","",""
"de:09375:13044:0:2","","Neutraubling Pommernstr.","48.9807576","12.1933813","",""
"de:09375:13045:0:1","","Obertraubling Kreuzung B15 Bstg 1","48.9639755","12.1686866","0","de:09375:13045_Parent"
"de:09375:13045:0:2","","Obertraubling Kreuzung B15 Bstg 2","48.9631852","12.1686507","0","de:09375:13045_Parent"
"de:09375:13045:0:3","","Obertraubling Kreuzung B15 Bstg 3","48.96348","12.1697646","0","de:09375:13045_Parent"
"de:09375:13045:0:4","","Obertraubling Kreuzung B15 Bstg 4","48.9639519","12.1694052","0","de:09375:13045_Parent"
"de:09375:13045_Parent","","Obertraubling Kreuzung B15","48.9636865","12.168983","1",""
"de:09375:13046:0:1","","Neutraubling Neugablonzer Straße","48.9784169","12.1912702","",""
"de:09375:13046:0:2","","Neutraubling Neugablonzer Straße","48.97847","12.1914679","",""
"de:09375:13050:0:1","","Obertraubling Kirche","48.9662991","12.1652191","",""
"de:09375:13050:0:2","","Obertraubling Kirche","48.9667414","12.1655155","",""
"de:09375:13050:0:3","","Obertraubling Kirche","48.9661753","12.1657581","",""
"de:09375:13051:0:1","","Barbing West","49.0046356","12.190318","",""
"de:09375:13051:0:2","","Barbing West","49.0047299","12.190354","",""
"de:09375:13052:0:1","","Neutraubling Hartinger Straße","48.9816714","12.1854761","",""
"de:09375:13052:0:2","","Neutraubling Hartinger Straße","48.981807","12.1857366","",""
"de:09375:13054:0:1","","Barbing Regensburger Str. Bstg 1","49.0034864","12.1969296","",""
"de:09375:13054:0:2","","Barbing Regensburger Str. Bstg 2","49.0031859","12.1982412","",""
"de:09375:13054:0:3","","Barbing Regensburger Str. Bstg 3","49.0034039","12.1969835","",""
"de:09375:13060:0:1","","Neutraubling Keplerstraße","48.9856449","12.200451","",""
"de:09375:13060:0:2","","Neutraubling Keplerstraße","48.9859751","12.2000737","",""
"de:09375:131:0:1","","Elendhalbstraße","49.1479746","12.2149139","",""
"de:09375:131:0:2","","Elendhalbstraße","49.1479629","12.2149678","",""
"de:09375:132:0:1","","Eltheim","48.9856273","12.3107282","",""
"de:09375:132:0:2","","Eltheim","48.9851085","12.3107282","",""
"de:09375:133:0:1","","Endlfeld","49.0580205","11.9241382","",""
"de:09375:133:0:2","","Endlfeld","49.0574612","11.9244077","",""
"de:09375:135:0:1","","Erlbach","49.1158698","12.2517179","",""
"de:09375:135:0:2","","Erlbach","49.1159345","12.2519514","",""
"de:09375:136:0:1","","Erlbach Herrenholz","49.1142352","12.2499841","",""
"de:09375:136:0:2","","Erlbach Herrenholz","49.1144586","12.2504782","",""
"de:09375:137:0:1","","Erlbach Nerl","49.1099544","12.2572425","",""
"de:09375:137:0:2","","Erlbach Nerl","49.1099956","12.2573144","",""
"de:09375:138:0:1","","Ettersdorf","49.0167559","12.3622645","",""
"de:09375:138:0:2","","Ettersdorf","49.0166262","12.3622645","",""
"de:09375:139:0:1","","Hönighausen","49.0620938","12.0524446","",""
"de:09375:140:0:1","","Etterzhausen Schlossbrauerei","49.030705","11.9864903","",""
"de:09375:140:0:2","","Etterzhausen Schlossbrauerei","49.0310819","11.9853315","",""
"de:09375:141:0:1","","Fidelhof","49.1380491","12.1481062","",""
"de:09375:141:0:2","","Fidelhof","49.1378728","12.1483757","",""
"de:09375:142:0:1","","Forstmühle","49.0846855","12.3232687","",""
"de:09375:142:0:2","","Forstmühle","49.0845502","12.3231968","",""
"de:09375:143:0:1","","Forstmühle Schlecht","49.0842384","12.3202503","",""
"de:09375:143:0:2","","Forstmühle Schlecht","49.0841089","12.3202234","",""
"de:09375:144:0:1","","Frauenberg","49.0762362","11.907717","",""
"de:09375:145:0:1","","Frauenzell","49.0570374","12.368445","",""
"de:09375:145:0:2","","Frauenzell","49.0569373","12.3683102","",""
"de:09375:146:0:1","","Friesheim Ost","49.0108699","12.2802933","",""
"de:09375:146:0:2","","Friesheim Ost","49.0107933","12.2803831","",""
"de:09375:1462:0:1","","Pielenhofen Am Winterort","49.08112","11.9491832","",""
"de:09375:147:0:1","","Friesheim West","49.008619","12.2738703","",""
"de:09375:147:0:2","","Friesheim West","49.0085837","12.2743554","",""
"de:09375:149:0:1","","Fußenberg Kürner Straße","49.0777014","12.1675367","",""
"de:09375:149:0:2","","Fußenberg Kürner Straße","49.0776778","12.1676715","",""
"de:09375:15:0:N","","Neutraubling Abzw. Harting","48.9828859","12.1847485","",""
"de:09375:150:0:1","","Gailsbach","48.8860468","12.2321795","",""
"de:09375:150:0:2","","Gailsbach","48.886094","12.23244","",""
"de:09375:1505:0:1","","Etterzhausen Domspatzenstraße","49.0316886","11.9715962","",""
"de:09375:152:0:1","","Gansbach","48.8681633","12.2563442","",""
"de:09375:152:0:2","","Gansbach","48.868246","12.2563172","",""
"de:09375:153:0:1","","Gebelkofen Abzw.","48.9351626","12.1658838","",""
"de:09375:153:0:2","","Gebelkofen Abzw.","48.935257","12.1657491","",""
"de:09375:154:0:1","","Gebelkofen Ortsmitte","48.9341771","12.1594699","",""
"de:09375:154:0:2","","Gebelkofen Ortsmitte","48.9342951","12.1592453","",""
"de:09375:156:0:1","","Geisling Irlbruck","48.9732871","12.314025","",""
"de:09375:156:0:2","","Geisling Irlbruck","48.9732105","12.3139352","",""
"de:09375:157:0:1","","Geisling Ost","48.9706159","12.3310301","",""
